"di_id","wb_wdi_country_code","year","value"
"TD","TCD",2010,10302348837.1154
"TD","TCD",2009,8868043023.06102
"TD","TCD",2008,8689826327.424
"TD","TCD",2007,7440631375.46769
"TD","TCD",2006,6211230378.23818
"TD","TCD",2005,5622160309.03101
"TD","TCD",2004,3720459144.19646
"TD","TCD",2003,2279306687.55677
"TD","TCD",1977,941449818.796067
"TD","TCD",1976,874235973.190713
"TD","TCD",1971,504596775.294783
"TD","TCD",1970,472395974.244459
"TD","TCD",1969,473927700.027146
"TD","TCD",1968,454660196.055775
"TD","TCD",1984,911618330.57666
"TD","TCD",1983,826687138.498125
"TD","TCD",1982,832288385.122479
"TD","TCD",1981,873458088.389915
"TD","TCD",1980,1038056268.00718
"TD","TCD",1979,1002051756.6001
"TD","TCD",1978,1119848849.65077
"TD","TCD",1967,452006359.806375
"TG","TGO",1997,1470050893.53665
"TG","TGO",1996,1439045816.81173
"TG","TGO",1994,931147837.545323
"TG","TGO",1993,1207186869.66428
"TG","TGO",1992,1665493179.23714
"TG","TGO",1995,1264862640.44921
"TG","TGO",2017,4978850339.96192
"TG","TGO",2016,4530726126.72135
"TG","TGO",2015,4228277689.47307
"TG","TGO",2014,4032303011.43776
"TG","TGO",2013,3438677561.73589
"TG","TGO",2012,3282166607.80593
"TG","TGO",2011,3197519381.0278
"TG","TGO",2010,2761612188.73479
"TG","TGO",2009,2803416786.97582
"TG","TGO",2008,2794207661.23134
"TG","TGO",2007,2493199664.15366
"TG","TGO",2006,2165013546.24997
"TG","TGO",2005,2079925591.3296
"TG","TGO",2004,1903513822.46849
"TG","TGO",2003,1650239372.55366
"TG","TGO",2002,1452941738.18151
"TG","TGO",2001,1302971340.52304
"TG","TGO",2000,1265266219.81659
"TG","TGO",1999,1537543546.35243
"TG","TGO",1998,1563958018.60423
"TG","TGO",1984,679472363.737643
"TG","TGO",1983,722447008.129825
"TG","TGO",1982,782395241.357211
"TG","TGO",1981,919647239.278479
"TG","TGO",1980,1096508953.06504
"TG","TGO",1979,869976000.086498
"TG","TGO",1991,1571531335.46184
"TG","TGO",1990,1597942475.4871
"TG","TGO",1989,1313452204.84859
"TG","TGO",1988,1330500616.08564
"TG","TGO",1987,1200519317.44753
"TG","TGO",1986,1018463752.42235
"TG","TGO",1985,725410304.209338
"TG","TGO",1971,281933482.957548
"TG","TGO",1970,249476796.750832
"TG","TGO",1969,262532463.765663
"TG","TGO",1968,236756929.400678
"TG","TGO",1967,228306474.895011
"TG","TGO",1966,214736265.784863
"TG","TGO",1978,803863916.697946
"TG","TGO",1977,764235040.583329
"TG","TGO",1976,615475139.830216
"TG","TGO",1975,612521706.346188
"TG","TGO",1974,560837737.277253
"TG","TGO",1973,393724207.812671
"TG","TGO",1972,327963698.02355
"TG","TGO",1963,146880485.143035
"TG","TGO",1962,132359679.185548
"TG","TGO",1965,181700356.523623
"TG","TGO",1964,169278533.158768
"TG","TGO",1961,125180212.35415
"TG","TGO",1960,2366676176000
"TH","THA",1973,10794667434.461
"TH","THA",1972,8149038471.15385
"TH","THA",1969,6701057576.92308
"TH","THA",1968,6087115225.96154
"TH","THA",1971,7370191951.92308
"TH","THA",1970,7096153798.07692
"TH","THA",2017,435414734323.714
"TH","THA",2016,392423023311.159
"TH","THA",2015,380698090674.702
"TH","THA",2014,386381781907.524
"TH","THA",2013,393467193907.44
"TH","THA",2012,379342440104.108
"TH","THA",2011,361875002049.738
"TH","THA",2010,326815629763.584
"TH","THA",2009,271838282904.293
"TH","THA",2008,280756604719.436
"TH","THA",2007,253994008957.593
"TH","THA",2006,213514175597.909
"TH","THA",2005,180829212259.542
"TH","THA",2004,165383517641.911
"TH","THA",2003,146056584853.174
"TH","THA",2002,129579446975.217
"TH","THA",2001,116932564216.25
"TH","THA",2000,123900198943.952
"TH","THA",1999,122785366150.363
"TH","THA",1998,109263746572.726
"TH","THA",1997,145705308264.492
"TH","THA",1996,178425700497.579
"TH","THA",1995,166006293347.033
"TH","THA",1994,144068389662.028
"TH","THA",1993,126723802903.679
"TH","THA",1992,108974101204.326
"TH","THA",1991,96788942304.6777
"TH","THA",1990,84270661351.1559
"TH","THA",1989,71330012718.8546
"TH","THA",1988,60687912868.32
"TH","THA",1987,49664847454.3984
"TH","THA",1986,42243591199.6319
"TH","THA",1985,38252579125.075
"TH","THA",1984,41313188126.6022
"TH","THA",1983,39751480097.9126
"TH","THA",1982,36027974417.5025
"TH","THA",1981,34294558349.0679
"TH","THA",1980,32090015222.4024
"TH","THA",1979,27063162594.4591
"TH","THA",1978,23829543924.3513
"TH","THA",1977,19720492080.9212
"TH","THA",1976,16941093426.0126
"TH","THA",1975,14882747955.0328
"TH","THA",1974,13698092190.9586
"TH","THA",1964,3881192365.38462
"TH","THA",1967,5644903975.96154
"TH","THA",1966,5275528663.46154
"TH","THA",1965,4385851076.92308
"TH","THA",1960,2753694364.9737
"TH","THA",1963,3532721934.70955
"TH","THA",1962,3301403462.64368
"TH","THA",1961,3026773301.86529
"TJ","TJK",1990,2629395066.27017
"TJ","TJK",1989,
"TJ","TJK",1988,
"TJ","TJK",1987,
"TJ","TJK",1986,
"TJ","TJK",2017,8244055721.25338
"TJ","TJK",2016,8165101356.61141
"TJ","TJK",2015,9380712352.54985
"TJ","TJK",2014,11420090246.2735
"TJ","TJK",2013,11237812392.4269
"TJ","TJK",2012,9744645228.69747
"TJ","TJK",2011,8316655611.47022
"TJ","TJK",2010,6969687051.83832
"TJ","TJK",2009,4908200738.64871
"TJ","TJK",2008,5108401142.62395
"TJ","TJK",2007,3633602672.4764
"TJ","TJK",2006,2728872938.39437
"TJ","TJK",2005,2233776166.33511
"TJ","TJK",2004,1999567278.23599
"TJ","TJK",2003,1463870484.09225
"TJ","TJK",2002,1164318186.75157
"TJ","TJK",2001,1030087850.94006
"TJ","TJK",2000,824421567.210904
"TJ","TJK",1999,1057049523.34788
"TJ","TJK",1998,1287057301.05588
"TJ","TJK",1997,898245598.434999
"TJ","TJK",1996,967595600.676819
"TJ","TJK",1995,1182999642.14155
"TJ","TJK",1994,1309666724.93693
"TJ","TJK",1993,1630624021.2434
"TJ","TJK",1992,1909246640.80838
"TJ","TJK",1991,2534720480.3244
"TJ","TJK",1977,
"TJ","TJK",1976,
"TJ","TJK",1975,
"TJ","TJK",1974,
"TJ","TJK",1973,
"TJ","TJK",1985,
"TJ","TJK",1984,
"TJ","TJK",1983,
"TJ","TJK",1982,
"TJ","TJK",1981,
"TJ","TJK",1980,
"TJ","TJK",1979,
"TJ","TJK",1978,
"TJ","TJK",1964,
"TJ","TJK",1963,
"TJ","TJK",1962,
"TJ","TJK",1961,
"TJ","TJK",1960,
"TJ","TJK",1972,
"TJ","TJK",1971,
"TJ","TJK",1970,
"TJ","TJK",1969,
"TJ","TJK",1968,
"TJ","TJK",1967,
"TJ","TJK",1966,
"TJ","TJK",1965,
"TM","TKM",1985,
"TM","TKM",1981,
"TM","TKM",1984,
"TM","TKM",1983,
"TM","TKM",1982,
"TM","TKM",2017,40781428571.4286
"TM","TKM",2016,35225885714.2857
"TM","TKM",2015,33705628571.4286
"TM","TKM",2014,39603210526.3158
"TM","TKM",2013,35782543859.6491
"TM","TKM",2012,31835210526.3158
"TM","TKM",2011,26406333333.3333
"TM","TKM",2010,20689157894.7368
"TM","TKM",2009,18957543859.6491
"TM","TKM",2008,18235683677.4445
"TM","TKM",2007,12299718574.1088
"TM","TKM",2006,9976886836.02771
"TM","TKM",2005,7541355716.8784
"TM","TKM",2004,6731351088.46688
"TM","TKM",2003,5899559317.77017
"TM","TKM",2002,4339679899.39836
"TM","TKM",2001,3429802990.19608
"TM","TKM",2000,2727382587.3238
"TM","TKM",1999,2444986638.27294
"TM","TKM",1998,2638328055.11336
"TM","TKM",1997,2534884932.43555
"TM","TKM",1996,2396081798.64948
"TM","TKM",1995,2500628148.37839
"TM","TKM",1994,2652519997.22215
"TM","TKM",1993,3201753397.91739
"TM","TKM",1992,
"TM","TKM",1991,
"TM","TKM",1990,
"TM","TKM",1989,
"TM","TKM",1988,
"TM","TKM",1987,
"TM","TKM",1986,
"TM","TKM",1972,
"TM","TKM",1971,
"TM","TKM",1970,
"TM","TKM",1969,
"TM","TKM",1968,
"TM","TKM",1980,
"TM","TKM",1979,
"TM","TKM",1978,
"TM","TKM",1977,
"TM","TKM",1976,
"TM","TKM",1975,
"TM","TKM",1974,
"TM","TKM",1973,
"TM","TKM",1964,
"TM","TKM",1967,
"TM","TKM",1966,
"TM","TKM",1965,
"TM","TKM",1960,
"TM","TKM",1963,
"TM","TKM",1962,
"TM","TKM",1961,
"TL","TLS",1967,
"TL","TLS",1966,
"TL","TLS",1965,
"TL","TLS",1964,
"TL","TLS",1963,
"TL","TLS",2017,2594260816.881
"TL","TLS",2016,2277716887.23753
"TL","TLS",2015,2805437372.54425
"TL","TLS",2014,3345207834.89128
"TL","TLS",2013,4169790980.32604
"TL","TLS",2012,4349983038.26564
"TL","TLS",2011,4596139286.28681
"TL","TLS",2010,3337447156.78022
"TL","TLS",2009,2520363432.20934
"TL","TLS",2008,3283703984.55481
"TL","TLS",2007,1972994848.08421
"TL","TLS",2006,1302811548.32833
"TL","TLS",2005,848307911.949787
"TL","TLS",2004,683717513.563283
"TL","TLS",2003,704864229.725388
"TL","TLS",2002,791406472.142872
"TL","TLS",2001,660541852.707928
"TL","TLS",2000,582782774.909148
"TL","TLS",1999,
"TL","TLS",1998,
"TL","TLS",1997,
"TL","TLS",1996,
"TL","TLS",1995,
"TL","TLS",1994,
"TL","TLS",1993,
"TL","TLS",1992,
"TL","TLS",1991,
"TL","TLS",1990,
"TL","TLS",1989,
"TL","TLS",1988,
"TL","TLS",1987,
"TL","TLS",1986,
"TL","TLS",1985,
"TL","TLS",1984,
"TL","TLS",1983,
"TL","TLS",1982,
"TL","TLS",1981,
"TL","TLS",1980,
"TL","TLS",1979,
"TL","TLS",1978,
"TL","TLS",1977,
"TL","TLS",1976,
"TL","TLS",1975,
"TL","TLS",1974,
"TL","TLS",1973,
"TL","TLS",1972,
"TL","TLS",1971,
"TL","TLS",1970,
"TL","TLS",1969,
"TL","TLS",1968,
"TL","TLS",1962,
"TL","TLS",1961,
"TL","TLS",1960,
"TO","TON",2017,432857453.064917
"TO","TON",2016,404101756.128392
"TO","TON",1981,66103194.6678924
"TO","TON",1980,
"TO","TON",1979,
"TO","TON",1978,
"TO","TON",1977,
"TO","TON",1976,
"TO","TON",2015,439953424.93953
"TO","TON",2014,447074546.156817
"TO","TON",2013,461987195.754989
"TO","TON",2012,486217298.955691
"TO","TON",2011,435027127.340211
"TO","TON",2010,381421328.218155
"TO","TON",2009,327955746.272235
"TO","TON",2008,356544612.794613
"TO","TON",2007,307321366.15569
"TO","TON",2006,299314201.801981
"TO","TON",2005,262088428.003921
"TO","TON",2004,232348878.134624
"TO","TON",2003,204393805.511273
"TO","TON",2002,186136893.292963
"TO","TON",2001,180105303.494788
"TO","TON",2000,201588615.70374
"TO","TON",1999,199611865.798951
"TO","TON",1998,196565683.646113
"TO","TON",1997,217210922.041947
"TO","TON",1996,224596152.285088
"TO","TON",1995,206227083.169408
"TO","TON",1994,202606423.269202
"TO","TON",1993,139559971.098266
"TO","TON",1992,138576200.727489
"TO","TON",1991,134516427.579824
"TO","TON",1990,116504861.861398
"TO","TON",1989,110653953.118792
"TO","TON",1988,113979321.541485
"TO","TON",1987,85037809.8305559
"TO","TON",1986,71941176.4705882
"TO","TON",1985,62703401.0754941
"TO","TON",1984,66290478.2799473
"TO","TON",1983,62433333.3333333
"TO","TON",1982,65118166.1426108
"TO","TON",1968,
"TO","TON",1967,
"TO","TON",1966,
"TO","TON",1965,
"TO","TON",1964,
"TO","TON",1963,
"TO","TON",1975,
"TO","TON",1974,
"TO","TON",1973,
"TO","TON",1972,
"TO","TON",1971,
"TO","TON",1970,
"TO","TON",1969,
"TO","TON",1960,
"TO","TON",1962,
"TO","TON",1961,
"TT","TTO",2014,25474640275.2148
"TT","TTO",2010,21078446992.3928
"TT","TTO",2013,25011734390.8355
"TT","TTO",2012,23382968348.901
"TT","TTO",2011,22359078074.0486
"TT","TTO",2015,24160356625.6918
"TT","TTO",2017,21365544361.7461
"TT","TTO",2016,22013687604.3154
"TT","TTO",1974,1756721215.66335
"TT","TTO",1973,1216823193.14006
"TT","TTO",1972,1012595638.36985
"TT","TTO",1971,829814167.805965
"TT","TTO",1970,756750000
"TT","TTO",2009,18158096444.2126
"TT","TTO",2008,26642257894.2347
"TT","TTO",2007,20673504045.512
"TT","TTO",2006,17437859417.3281
"TT","TTO",2005,15227316020.0648
"TT","TTO",2004,12882975138.9109
"TT","TTO",2003,10624559784.5944
"TT","TTO",2002,8528473714.53262
"TT","TTO",2001,8285573220.81756
"TT","TTO",2000,7525838201.21274
"TT","TTO",1999,6408976218.06982
"TT","TTO",1998,5701356350.12622
"TT","TTO",1997,5356290337.02833
"TT","TTO",1996,5244237697.95674
"TT","TTO",1995,4863787148.18925
"TT","TTO",1994,4533857685.36178
"TT","TTO",1993,4256257106.01559
"TT","TTO",1992,4873958823.52941
"TT","TTO",1991,4763923529.41176
"TT","TTO",1990,4673370705.88235
"TT","TTO",1989,3947435200
"TT","TTO",1988,4198451948.59254
"TT","TTO",1987,4522888916.66667
"TT","TTO",1986,4541111194.44444
"TT","TTO",1985,7025551142.85714
"TT","TTO",1984,7437416958.33333
"TT","TTO",1983,7640999708.33333
"TT","TTO",1982,8076333041.66667
"TT","TTO",1981,6791583291.66667
"TT","TTO",1980,5920750083.33333
"TT","TTO",1979,4347791791.66667
"TT","TTO",1978,3484458250
"TT","TTO",1977,2945291750
"TT","TTO",1976,2391821947.61475
"TT","TTO",1975,2359249654.34602
"TT","TTO",1961,518286647.61127
"TT","TTO",1960,483753660.386163
"TT","TTO",1968,690550000
"TT","TTO",1967,693343305.908751
"TT","TTO",1966,655311147.407105
"TT","TTO",1969,707550000
"TT","TTO",1964,644110365.746952
"TT","TTO",1963,613660736.160532
"TT","TTO",1962,553053082.890976
"TT","TTO",1965,680335997.200023
"TN","TUN",1962,
"TN","TUN",1961,
"TN","TUN",1960,
"TN","TUN",2000,20524768366.528
"TN","TUN",1999,22039538020.5699
"TN","TUN",2017,38849991107.011
"TN","TUN",2016,40447392923.6499
"TN","TUN",2015,41824530995.106
"TN","TUN",2014,45895623490.6049
"TN","TUN",2013,44189696559.3648
"TN","TUN",2012,43139659261.1563
"TN","TUN",2011,43650376473.931
"TN","TUN",2010,41983512644.963
"TN","TUN",2009,41370139968.8958
"TN","TUN",2008,42244136027.9198
"TN","TUN",2007,36813641329.7955
"TN","TUN",2006,32797145003.7566
"TN","TUN",2005,30635964236.1646
"TN","TUN",2004,29935447611.401
"TN","TUN",2003,26408459448.9717
"TN","TUN",2002,22191320250.4044
"TN","TUN",2001,21154514492.2499
"TN","TUN",1987,9210208760.70955
"TN","TUN",1986,8596473551.63728
"TN","TUN",1998,20936155264.7756
"TN","TUN",1997,19840491907.044
"TN","TUN",1996,18549619889.0487
"TN","TUN",1995,17173628000.423
"TN","TUN",1994,14744266508.5014
"TN","TUN",1993,13685164889.9073
"TN","TUN",1992,14770013568.521
"TN","TUN",1991,12518043478.2609
"TN","TUN",1990,11882386363.6364
"TN","TUN",1989,9623617402.29643
"TN","TUN",1988,9598507810.67848
"TN","TUN",1974,3419931271.47766
"TN","TUN",1973,2610531309.29791
"TN","TUN",1985,8058478130.61714
"TN","TUN",1984,8000643666.32338
"TN","TUN",1983,8082793164.40778
"TN","TUN",1982,7839004570.84815
"TN","TUN",1981,8126164439.04415
"TN","TUN",1980,8450728574.95678
"TN","TUN",1979,6921771217.71218
"TN","TUN",1978,5752282556.46324
"TN","TUN",1977,4910256410.25641
"TN","TUN",1976,4316231343.28358
"TN","TUN",1975,4192890877.45464
"TN","TUN",1970,1380190476.19048
"TN","TUN",1969,1234095238.09524
"TN","TUN",1972,2162020540.76713
"TN","TUN",1971,1628609676.80245
"TN","TUN",1966,1014285714.28571
"TN","TUN",1965,966666666.666667
"TN","TUN",1968,1164761904.7619
"TN","TUN",1967,1048761904.7619
"TN","TUN",1964,
"TN","TUN",1963,
"TR","TUR",1998,272780604142.693
"TR","TUR",1999,252347441021.968
"TR","TUR",1994,127426172297.297
"TR","TUR",1997,186821649111.257
"TR","TUR",1996,178548555282.555
"TR","TUR",1995,166280941048.035
"TR","TUR",2017,840009312299.553
"TR","TUR",2016,854540544087.944
"TR","TUR",2015,850145846176.47
"TR","TUR",2014,925946755448.938
"TR","TUR",2013,941959560458.031
"TR","TUR",2012,867394243040.089
"TR","TUR",2011,825274879522.388
"TR","TUR",2010,765386559156.242
"TR","TUR",2009,636983100193.548
"TR","TUR",2008,756733530772.186
"TR","TUR",2007,669491964233.633
"TR","TUR",2006,546502108365.418
"TR","TUR",2005,496046368338.791
"TR","TUR",2004,399177592564.013
"TR","TUR",2003,306266055966.42
"TR","TUR",2002,233874045780.255
"TR","TUR",2001,195251980009.791
"TR","TUR",2000,268977273192.578
"TR","TUR",1986,73850943647.9815
"TR","TUR",1985,65682024127.2225
"TR","TUR",1984,58486964110.396
"TR","TUR",1983,60248295683.8776
"TR","TUR",1982,63091422489.8956
"TR","TUR",1981,69596921389.3309
"TR","TUR",1993,177429581818.182
"TR","TUR",1992,155844623188.406
"TR","TUR",1991,147382690476.19
"TR","TUR",1990,148168279256.624
"TR","TUR",1989,104816371931.677
"TR","TUR",1988,88339789784.5115
"TR","TUR",1987,85087788886.6853
"TR","TUR",1973,25590106007.0671
"TR","TUR",1972,20310954063.6042
"TR","TUR",1971,16169471073.2721
"TR","TUR",1970,17008695652.1739
"TR","TUR",1969,19366666666.6667
"TR","TUR",1968,17411111111.1111
"TR","TUR",1980,67651700465.5567
"TR","TUR",1979,88383692119.574
"TR","TUR",1978,64656947533.1521
"TR","TUR",1977,58354627263.6374
"TR","TUR",1976,51062106771.32
"TR","TUR",1975,44509070765.8219
"TR","TUR",1974,35420406404.8252
"TR","TUR",1960,
"TR","TUR",1964,
"TR","TUR",1967,1.56e+10
"TR","TUR",1966,
"TR","TUR",1965,
"TR","TUR",1963,
"TR","TUR",1962,
"TR","TUR",1961,
"TV","TUV",1990,
"TV","TUV",1989,
"TV","TUV",1988,
"TV","TUV",1992,
"TV","TUV",1991,
"TV","TUV",2017,58516297.1339069
"TV","TUV",2016,55494108.410478
"TV","TUV",2015,55762108.7581281
"TV","TUV",2014,49698846.2231837
"TV","TUV",2013,58017281.3284418
"TV","TUV",2012,49401532.4083661
"TV","TUV",2011,57742238.267148
"TV","TUV",2010,50918730.5081636
"TV","TUV",2009,47385821.2447356
"TV","TUV",2008,49241989.5990606
"TV","TUV",2007,48173709.3130282
"TV","TUV",2006,37830798.1927711
"TV","TUV",2005,37400840.015273
"TV","TUV",2004,36589277.8349757
"TV","TUV",2003,28110318.4382904
"TV","TUV",2002,33312887.1020319
"TV","TUV",2001,24960328.954174
"TV","TUV",2000,
"TV","TUV",1999,
"TV","TUV",1998,
"TV","TUV",1997,
"TV","TUV",1996,
"TV","TUV",1995,
"TV","TUV",1994,
"TV","TUV",1993,
"TV","TUV",1979,
"TV","TUV",1978,
"TV","TUV",1977,
"TV","TUV",1976,
"TV","TUV",1975,
"TV","TUV",1987,
"TV","TUV",1986,
"TV","TUV",1985,
"TV","TUV",1984,
"TV","TUV",1983,
"TV","TUV",1982,
"TV","TUV",1981,
"TV","TUV",1980,
"TV","TUV",1966,
"TV","TUV",1965,
"TV","TUV",1964,
"TV","TUV",1963,
"TV","TUV",1962,
"TV","TUV",1974,
"TV","TUV",1973,
"TV","TUV",1972,
"TV","TUV",1971,
"TV","TUV",1970,
"TV","TUV",1969,
"TV","TUV",1968,
"TV","TUV",1967,
"TV","TUV",1961,
"TV","TUV",1960,
"TZ","TZA",2009,28275998117.0621
"TZ","TZA",2006,18587504202.8117
"TZ","TZA",2005,16574909132.6138
"TZ","TZA",2008,27054301673.1792
"TZ","TZA",2007,21219619202.4243
"TZ","TZA",2017,51569417122.2186
"TZ","TZA",2016,46910355003.6228
"TZ","TZA",2015,44867344251.2083
"TZ","TZA",2014,47700780340.7607
"TZ","TZA",2013,44001913375.8989
"TZ","TZA",2012,38509578838.7733
"TZ","TZA",2011,33619133255.2973
"TZ","TZA",2010,31077825608.7985
"TZ","TZA",1969,
"TZ","TZA",1968,
"TZ","TZA",1967,
"TZ","TZA",1966,
"TZ","TZA",1965,
"TZ","TZA",2004,12595903293.4595
"TZ","TZA",2003,11464522460.7793
"TZ","TZA",2002,10708117817.2217
"TZ","TZA",2001,10062777291.8823
"TZ","TZA",2000,10055686141.7639
"TZ","TZA",1999,9602846070.89729
"TZ","TZA",1998,9240180408.59902
"TZ","TZA",1997,7562314251.64081
"TZ","TZA",1996,6424225043.5233
"TZ","TZA",1995,5125751805.48739
"TZ","TZA",1994,4357046934.16353
"TZ","TZA",1993,4093602201.96706
"TZ","TZA",1992,4414313321.33724
"TZ","TZA",1991,4771138619.09294
"TZ","TZA",1990,4072293167.24078
"TZ","TZA",1989,4241067977.47754
"TZ","TZA",1988,4919805772.06042
"TZ","TZA",1987,
"TZ","TZA",1986,
"TZ","TZA",1985,
"TZ","TZA",1984,
"TZ","TZA",1983,
"TZ","TZA",1982,
"TZ","TZA",1981,
"TZ","TZA",1980,
"TZ","TZA",1979,
"TZ","TZA",1978,
"TZ","TZA",1977,
"TZ","TZA",1976,
"TZ","TZA",1975,
"TZ","TZA",1974,
"TZ","TZA",1973,
"TZ","TZA",1972,
"TZ","TZA",1971,
"TZ","TZA",1970,
"TZ","TZA",1961,
"TZ","TZA",1964,
"TZ","TZA",1963,
"TZ","TZA",1962,
"TZ","TZA",1960,
"UG","UGA",2002,6044559884.89428
"UG","UGA",2001,5659788192.42484
"UG","UGA",2000,6085591049.05112
"UG","UGA",2004,7725631116.31364
"UG","UGA",2003,6205210525.12578
"UG","UGA",2017,25280612722.8763
"UG","UGA",2016,23603826102.7416
"UG","UGA",2015,26612961572.4876
"UG","UGA",2014,26685153417.4238
"UG","UGA",2013,24081710653.0791
"UG","UGA",2012,22655071645.5054
"UG","UGA",2011,19864473353.7062
"UG","UGA",2010,19849118318.9968
"UG","UGA",2009,17862847529.867
"UG","UGA",2008,13980569957.4976
"UG","UGA",2007,12056747934.629
"UG","UGA",2006,9694756697.0582
"UG","UGA",2005,8748333365.0256
"UG","UGA",1966,908403361.344538
"UG","UGA",1965,866106442.577031
"UG","UGA",1964,586151991.614256
"UG","UGA",1963,512328092.243187
"UG","UGA",1962,444617400.419287
"UG","UGA",1961,440426624.737946
"UG","UGA",1960,421785115.303983
"UG","UGA",1999,5984563257.94659
"UG","UGA",1998,6576315846.57103
"UG","UGA",1997,6252803313.16163
"UG","UGA",1996,5998775326.95775
"UG","UGA",1995,5697748945.90172
"UG","UGA",1994,3929340448.07608
"UG","UGA",1993,3171539046.2031
"UG","UGA",1992,2770457857.76116
"UG","UGA",1991,3263529059.69967
"UG","UGA",1990,4227398877.45914
"UG","UGA",1989,5210480985.40977
"UG","UGA",1988,6451931651.66667
"UG","UGA",1987,6222511695.30222
"UG","UGA",1986,3879232260.32319
"UG","UGA",1985,3466666771.67215
"UG","UGA",1984,3568647477.05434
"UG","UGA",1983,2194633333.33333
"UG","UGA",1982,2151200000
"UG","UGA",1981,1324900000
"UG","UGA",1980,1237210000
"UG","UGA",1979,2128028750
"UG","UGA",1978,2413127391.30435
"UG","UGA",1977,2925612352.94118
"UG","UGA",1976,2440373000
"UG","UGA",1975,2355670000
"UG","UGA",1974,2084138373.75178
"UG","UGA",1973,1688210084.03361
"UG","UGA",1972,1474760504.20168
"UG","UGA",1971,1395310924.36975
"UG","UGA",1970,1244977591.03641
"UG","UGA",1969,1151439775.91036
"UG","UGA",1968,1021008403.36134
"UG","UGA",1967,948739495.798319
"UA","UKR",1987,64087694038.2333
"UA","UKR",1985,
"UA","UKR",1984,
"UA","UKR",1983,
"UA","UKR",1986,
"UA","UKR",2017,115167577810.698
"UA","UKR",2016,92334061280.6393
"UA","UKR",2015,89920236945.346
"UA","UKR",2014,131944938460.632
"UA","UKR",2013,180211935443.513
"UA","UKR",2012,172813039669.628
"UA","UKR",2011,159363671670.265
"UA","UKR",2010,134004155905.036
"UA","UKR",2009,114787769791.56
"UA","UKR",2008,178452405832.321
"UA","UKR",2007,140602009900.99
"UA","UKR",2006,106031069306.931
"UA","UKR",2005,85157018069.3504
"UA","UKR",2004,64084296559.5037
"UA","UKR",2003,49551953288.203
"UA","UKR",2002,41786896031.2394
"UA","UKR",2001,37342344576.6088
"UA","UKR",2000,30319527418.8799
"UA","UKR",1999,30711639050.7369
"UA","UKR",1998,41038579365.5462
"UA","UKR",1997,49506364789.9515
"UA","UKR",1996,43985790304.3569
"UA","UKR",1995,47438141713.8476
"UA","UKR",1994,52208485009.7126
"UA","UKR",1993,64063055509.0484
"UA","UKR",1992,73873181929.0057
"UA","UKR",1991,79068489412.6914
"UA","UKR",1990,83308987672.5671
"UA","UKR",1989,84057181848.5071
"UA","UKR",1988,74703517902.6642
"UA","UKR",1974,
"UA","UKR",1973,
"UA","UKR",1972,
"UA","UKR",1971,
"UA","UKR",1970,
"UA","UKR",1982,
"UA","UKR",1981,
"UA","UKR",1980,
"UA","UKR",1979,
"UA","UKR",1978,
"UA","UKR",1977,
"UA","UKR",1976,
"UA","UKR",1975,
"UA","UKR",1961,
"UA","UKR",1960,
"UA","UKR",1968,
"UA","UKR",1967,
"UA","UKR",1966,
"UA","UKR",1969,
"UA","UKR",1964,
"UA","UKR",1963,
"UA","UKR",1962,
"UA","UKR",1965,
"UY","URY",1999,23938913416.1721
"UY","URY",1998,25176023090.3656
"UY","URY",1997,23778108369.1669
"UY","URY",1995,18993823751.7719
"UY","URY",1994,17154009397.49
"UY","URY",1993,14759001040.3187
"UY","URY",1996,20231414987.8321
"UY","URY",2017,54445766603.633
"UY","URY",2016,51131503653.5312
"UY","URY",2015,51779520301.968
"UY","URY",2014,55300141826.5508
"UY","URY",2013,55662803457.7377
"UY","URY",2012,49729644811.0839
"UY","URY",2011,46332423916.0825
"UY","URY",2010,38781974490.6353
"UY","URY",2009,30622751134.3495
"UY","URY",2008,29459419613.0658
"UY","URY",2007,22892500106.5144
"UY","URY",2006,19142803546.6532
"UY","URY",2005,16862995829.0098
"UY","URY",2004,13095418888.7882
"UY","URY",2003,11555060250.9155
"UY","URY",2002,13684032690.4079
"UY","URY",2001,20830698297.933
"UY","URY",2000,22757044472.5445
"UY","URY",1984,4485331873.4088
"UY","URY",1983,4815073394.65554
"UY","URY",1982,8991070719.61193
"UY","URY",1981,10974400785.6726
"UY","URY",1980,9781548635.98787
"UY","URY",1992,12646869875.6943
"UY","URY",1991,10942792783.8628
"UY","URY",1990,8960739815.98659
"UY","URY",1989,8072108155.79431
"UY","URY",1988,7884727816.39461
"UY","URY",1987,7065306267.23779
"UY","URY",1986,5587338378.43549
"UY","URY",1985,4380363003.67749
"UY","URY",1971,2787096774.19355
"UY","URY",1970,2377419354.83871
"UY","URY",1969,1981854838.70968
"UY","URY",1968,1569090893.40706
"UY","URY",1967,1569139307.55893
"UY","URY",1979,7123252019.2439
"UY","URY",1978,4833057461.57026
"UY","URY",1977,4046446164.67276
"UY","URY",1976,3593277819.83346
"UY","URY",1975,3453303694.82474
"UY","URY",1974,4026567607.18545
"UY","URY",1973,3664348522.02237
"UY","URY",1972,2151740871.77343
"UY","URY",1963,1526465340.64627
"UY","URY",1966,1786917094.84021
"UY","URY",1965,1870105180.50131
"UY","URY",1964,1958008964.37839
"UY","URY",1962,1710004407.22785
"UY","URY",1961,1538596799.71866
"UY","URY",1960,1233721727.21042
"US","USA",1984,4.038321e+12
"US","USA",1983,3.62106e+12
